gradname,graddate,adname
94440,1974-07-02,9444
94450,1926-12-16,9445
94460,1918-10-03,9446
94470,1961-12-16,9447
94480,1919-10-21,9448
94490,1933-02-18,9449
94500,1921-08-28,9450
94510,1968-11-17,9451
94520,1997-11-06,9452
94530,1989-05-27,9453
94540,1979-08-22,9454
94550,1955-04-13,9455
94560,2015-12-20,9456
94570,1972-04-26,9457
94580,1950-12-07,9458
94590,1994-09-06,9459
94600,1933-08-02,9460
94610,1921-04-11,9461
94620,1972-04-17,9462
94630,1952-01-20,9463
94640,1929-12-28,9464
94650,1955-09-17,9465
94660,1913-07-19,9466
94670,1974-02-25,9467
94680,1995-12-23,9468
94690,1995-09-23,9469
94700,1946-12-01,9470
94710,1924-03-09,9471
94720,1926-03-15,9472
94730,1992-06-11,9473
94740,1979-09-11,9474
94750,1994-04-12,9475
94760,1907-06-21,9476
94770,1948-12-08,9477
94780,1931-10-03,9478
94790,2019-09-21,9479
94800,2012-06-03,9480
94810,1925-02-03,9481
94820,1905-05-02,9482
94830,1959-04-10,9483
94840,1905-12-08,9484
94850,1943-01-18,9485
94860,1956-09-24,9486
94870,1935-01-16,9487
94880,1979-09-10,9488
94890,1905-05-19,9489
94900,2005-05-01,9490
94910,1946-07-02,9491
94920,1933-12-08,9492
94930,1942-07-05,9493
94940,1922-05-19,9494
94950,2017-07-11,9495
94960,1939-05-13,9496
94970,1938-01-07,9497
94980,1918-05-06,9498
94990,1941-06-12,9499
95000,1999-09-21,9500
95010,1937-09-20,9501
95020,1928-11-24,9502
95030,1984-08-10,9503
95040,2018-12-16,9504
95050,1911-01-07,9505
95060,1982-11-08,9506
95070,1938-10-28,9507
95080,1944-09-07,9508
95090,1998-07-18,9509
95100,1926-05-04,9510
95110,1986-10-05,9511
95120,1971-12-25,9512
95130,1917-11-20,9513
95140,1985-06-21,9514
95150,1970-08-09,9515
95160,1971-04-12,9516
95170,1908-01-19,9517
95180,1971-03-30,9518
95190,1939-12-02,9519
95200,1969-09-09,9520
95210,1997-08-02,9521
95220,2018-11-07,9522
95230,1949-09-15,9523
95240,1924-04-17,9524
95250,1981-03-19,9525
95260,2000-09-06,9526
95270,1955-06-23,9527
95280,2002-02-16,9528
95290,1976-07-13,9529
95300,2006-07-21,9530
95310,2011-02-26,9531
95320,1969-08-06,9532
95330,1995-06-26,9533
95340,1967-07-01,9534
95350,1996-11-01,9535
95360,1986-06-26,9536
95370,2007-05-21,9537
95380,1970-03-28,9538
95390,1932-11-27,9539
95400,1967-09-05,9540
95410,1992-04-21,9541
95420,2004-06-28,9542
95430,1911-03-08,9543
95440,1930-01-12,9544
95450,1994-02-14,9545
95460,1988-08-29,9546
95470,2011-07-02,9547
95480,1949-09-15,9548
95490,1955-05-02,9549
95500,1923-04-21,9550
95510,1969-08-12,9551
95520,1982-07-06,9552
95530,1988-06-19,9553
95540,1966-02-16,9554
95550,1943-08-15,9555
95560,1968-03-18,9556
95570,1985-02-13,9557
95580,1943-10-16,9558
95590,1917-10-16,9559
95600,1946-05-10,9560
95610,1933-11-18,9561
95620,2008-09-30,9562
95630,1926-07-29,9563
95640,1923-01-14,9564
95650,1967-06-01,9565
95660,1925-08-29,9566
95670,2006-03-28,9567
95680,1917-08-21,9568
95690,1994-01-26,9569
95700,2002-12-28,9570
95710,1939-02-25,9571
95720,1962-06-08,9572
95730,2003-11-07,9573
95740,1906-04-04,9574
95750,1966-11-27,9575
95760,1912-10-31,9576
95770,1978-06-30,9577
95780,2015-07-23,9578
95790,1994-09-13,9579
95800,1994-08-08,9580
95810,2018-10-03,9581
95820,2004-06-23,9582
95830,1977-05-08,9583
95840,1972-07-21,9584
95850,1917-05-20,9585
95860,1990-04-17,9586
95870,1966-11-03,9587
95880,2005-07-14,9588
95890,1971-09-15,9589
95900,2003-12-21,9590
95910,1953-03-01,9591
95920,1914-12-21,9592
95930,1986-03-20,9593
95940,1922-07-06,9594
95950,1918-04-21,9595
95960,2020-05-02,9596
95970,1925-02-25,9597
95980,2012-06-07,9598
95990,1954-09-30,9599
96000,1929-03-19,9600
96010,1907-12-08,9601
96020,1995-11-07,9602
96030,1916-08-09,9603
96040,1942-09-14,9604
96050,1975-11-27,9605
96060,2014-10-12,9606
96070,1952-07-19,9607
96080,1944-03-04,9608
96090,1929-02-28,9609
96100,1991-01-12,9610
96110,1942-07-09,9611
96120,1960-05-24,9612
96130,1910-05-21,9613
96140,1996-11-25,9614
96150,1974-10-25,9615
96160,2011-06-11,9616
96170,1909-11-02,9617
96180,1937-04-07,9618
96190,1945-03-07,9619
96200,1995-01-28,9620
96210,1933-03-17,9621
96220,1952-11-10,9622
96230,1917-11-16,9623
96240,2006-03-10,9624
96250,1974-03-26,9625
96260,1911-10-04,9626
96270,1914-08-06,9627
96280,2015-11-08,9628
96290,2000-05-17,9629
96300,1977-12-12,9630
96310,1918-02-25,9631
96320,1986-10-23,9632
96330,1937-07-25,9633
96340,1973-04-06,9634
96350,2020-04-21,9635
96360,2006-06-15,9636
96370,1956-11-13,9637
96380,1912-11-29,9638
96390,1955-01-04,9639
96400,1919-06-27,9640
96410,1987-07-22,9641
96420,1921-12-16,9642
96430,1948-05-28,9643
96440,2008-11-17,9644
96450,1927-02-19,9645
96460,2004-11-10,9646
96470,1971-10-08,9647
96480,1929-05-31,9648
96490,1953-07-09,9649
96500,1966-05-02,9650
96510,1993-01-25,9651
96520,2010-07-03,9652
96530,2013-08-05,9653
96540,2003-07-07,9654
96550,1928-05-01,9655
96560,1912-04-21,9656
96570,1931-05-17,9657
96580,1979-12-25,9658
96590,1936-09-02,9659
96600,1987-11-13,9660
96610,1974-05-07,9661
96620,1970-06-27,9662
96630,2018-08-26,9663
96640,2001-10-09,9664
96650,2016-02-04,9665
96660,1933-06-18,9666
96670,1943-08-10,9667
96680,1916-11-24,9668
96690,2018-03-26,9669
96700,1992-01-10,9670
96710,1996-02-13,9671
96720,1946-01-25,9672
96730,2001-12-11,9673
96740,1981-07-05,9674
96750,1966-12-11,9675
96760,1904-12-12,9676
96770,1945-01-30,9677
96780,2010-08-06,9678
96790,1930-09-13,9679
96800,1908-01-21,9680
96810,2005-07-28,9681
96820,1914-07-06,9682
96830,1929-02-26,9683
96840,2019-02-20,9684
96850,1976-04-04,9685
96860,1990-04-19,9686
96870,1959-03-10,9687
96880,1959-08-06,9688
96890,1986-05-30,9689
96900,2018-12-12,9690
96910,1926-07-02,9691
96920,1976-04-02,9692
96930,1931-11-26,9693
96940,1976-01-31,9694
96950,1959-11-23,9695
96960,1956-03-22,9696
96970,1988-08-16,9697
96980,1956-12-30,9698
96990,2007-05-31,9699
97000,1923-10-26,9700
97010,1956-12-15,9701
97020,1966-07-15,9702
97030,2015-01-05,9703
97040,1996-09-13,9704
97050,1907-03-07,9705
97060,2003-04-18,9706
97070,1997-09-23,9707
97080,1942-11-13,9708
97090,1998-02-10,9709
97100,1992-05-22,9710
97110,1964-02-12,9711
97120,1994-06-16,9712
97130,1918-06-18,9713
97140,2001-09-29,9714
97150,1974-12-17,9715
97160,1942-04-23,9716
97170,1957-04-08,9717
97180,1909-09-29,9718
97190,1923-01-10,9719
97200,1996-03-13,9720
97210,1933-12-06,9721
97220,1905-02-16,9722
97230,1913-11-16,9723
97240,1960-10-06,9724
97250,1943-09-05,9725
97260,1961-11-12,9726
97270,1956-06-20,9727
97280,1914-04-20,9728
97290,1925-01-24,9729
97300,1909-02-05,9730
97310,1967-09-20,9731
97320,1977-01-04,9732
97330,1967-12-21,9733
97340,1911-03-24,9734
97350,1908-06-12,9735
97360,2010-08-01,9736
97370,1918-07-11,9737
97380,1961-03-25,9738
97390,2010-08-30,9739
97400,2016-02-20,9740
97410,1993-04-27,9741
97420,2011-04-13,9742
97430,1938-01-08,9743
97440,2013-03-24,9744
97450,1964-09-09,9745
97460,1999-03-18,9746
97470,1920-04-07,9747
97480,1977-08-20,9748
97490,1939-12-24,9749
97500,2020-04-08,9750
97510,2002-03-08,9751
97520,1977-05-22,9752
97530,1983-07-09,9753
97540,1943-09-18,9754
97550,1951-08-05,9755
97560,1916-05-09,9756
97570,2018-01-05,9757
97580,1987-04-14,9758
97590,1927-01-01,9759
97600,1948-03-05,9760
97610,1952-04-28,9761
97620,1930-02-26,9762
97630,1939-03-13,9763
97640,1936-02-08,9764
97650,1923-09-17,9765
97660,1958-01-27,9766
97670,1996-09-07,9767
97680,1950-10-22,9768
97690,1999-12-30,9769
97700,1948-07-30,9770
97710,1919-11-27,9771
97720,1920-10-21,9772
97730,1996-04-08,9773
97740,2000-02-13,9774
97750,1945-02-10,9775
97760,1993-03-08,9776
97770,1994-12-08,9777
97780,1987-12-01,9778
97790,1975-04-12,9779
97800,1931-12-26,9780
97810,1964-06-29,9781
97820,1927-06-27,9782
97830,2013-05-13,9783
97840,2012-10-15,9784
97850,1995-04-04,9785
97860,1940-09-30,9786
97870,1908-12-25,9787
97880,1959-04-26,9788
97890,1923-06-19,9789
97900,1920-09-06,9790
97910,1942-08-24,9791
97920,1921-09-11,9792
97930,1932-05-15,9793
97940,1967-01-28,9794
97950,1986-11-27,9795
97960,1954-12-05,9796
97970,1985-02-12,9797
97980,1942-10-27,9798
97990,1975-07-18,9799
98000,1972-12-12,9800
98010,1997-05-03,9801
98020,1943-04-11,9802
98030,1955-04-15,9803
98040,1939-11-07,9804
98050,1999-08-13,9805
98060,1992-06-22,9806
98070,1942-05-22,9807
98080,1998-08-17,9808
98090,1963-04-27,9809
98100,1925-08-09,9810
98110,1980-10-26,9811
98120,1966-07-01,9812
98130,1917-08-07,9813
98140,1949-12-30,9814
98150,1949-07-05,9815
98160,1911-01-17,9816
98170,2000-12-10,9817
98180,1972-07-19,9818
98190,1935-08-16,9819
98200,1937-12-17,9820
98210,2017-09-19,9821
98220,1936-01-12,9822
98230,1972-11-30,9823
98240,1950-03-15,9824
98250,1945-03-30,9825
98260,1984-07-19,9826
98270,1987-11-22,9827
98280,2001-11-15,9828
98290,1976-03-09,9829
98300,1923-07-20,9830
98310,1969-02-12,9831
98320,1931-10-22,9832
98330,1913-08-25,9833
98340,1979-02-07,9834
98350,1949-06-26,9835
98360,1981-02-02,9836
98370,1954-10-23,9837
98380,1910-05-02,9838
98390,1933-06-04,9839
98400,1957-06-16,9840
98410,1994-05-15,9841
98420,1940-10-30,9842
98430,1940-08-04,9843
98440,2001-01-22,9844
98450,1940-03-21,9845
98460,1912-10-12,9846
98470,1938-03-23,9847
98480,1930-09-19,9848
98490,1921-11-24,9849
98500,1912-08-11,9850
98510,1962-06-11,9851
98520,1928-01-03,9852
98530,1986-12-21,9853
98540,1970-09-18,9854
98550,1940-08-16,9855
98560,2004-06-09,9856
98570,2000-05-07,9857
98580,2001-04-05,9858
98590,1995-10-25,9859
98600,1982-02-24,9860
98610,1939-11-18,9861
98620,1931-05-18,9862
98630,1962-09-12,9863
98640,2001-03-13,9864
98650,2000-12-27,9865
98660,1994-09-17,9866
98670,1987-11-23,9867
98680,1914-09-26,9868
98690,1906-01-23,9869
98700,1958-11-23,9870
98710,2001-09-14,9871
98720,1934-10-24,9872
98730,2005-09-26,9873
98740,1939-09-09,9874
98750,1932-10-16,9875
98760,1920-01-19,9876
98770,1914-04-15,9877
98780,1914-09-03,9878
98790,1945-12-17,9879
98800,2012-04-13,9880
98810,1955-08-27,9881
98820,1918-06-22,9882
98830,1967-10-12,9883
98840,1953-02-16,9884
98850,1995-05-30,9885
98860,1986-04-28,9886
98870,2017-09-07,9887
98880,1999-11-21,9888
98890,1939-01-21,9889
98900,1946-07-01,9890
98910,1963-02-14,9891
98920,1962-04-30,9892
98930,1926-04-16,9893
98940,2000-02-02,9894
98950,2005-06-18,9895
98960,1921-12-24,9896
98970,1934-05-23,9897
98980,1957-08-16,9898
98990,1923-12-30,9899
99000,1918-04-26,9900
99010,2003-10-01,9901
99020,1913-04-28,9902
99030,1958-10-03,9903
99040,1942-03-18,9904
99050,1944-12-07,9905
99060,1947-05-19,9906
99070,1944-02-23,9907
99080,1981-11-19,9908
99090,1954-06-22,9909
99100,1936-03-14,9910
99110,1993-07-16,9911
99120,1912-01-04,9912
99130,1926-11-24,9913
99140,1963-03-08,9914
99150,1930-02-27,9915
99160,2019-11-11,9916
99170,1970-01-10,9917
99180,1920-12-25,9918
99190,2013-07-28,9919
99200,1980-05-06,9920
99210,1944-05-26,9921
99220,1939-07-14,9922
99230,1947-11-17,9923
99240,1924-01-26,9924
99250,1964-07-17,9925
99260,1972-12-25,9926
99270,1988-05-07,9927
99280,1937-07-02,9928
99290,2002-09-30,9929
99300,1908-07-23,9930
99310,1932-03-22,9931
99320,1954-04-21,9932
99330,1988-03-01,9933
99340,1922-06-03,9934
99350,1959-02-11,9935
99360,1941-02-12,9936
99370,1933-04-27,9937
99380,1943-03-31,9938
99390,1975-03-21,9939
99400,1992-11-16,9940
99410,2004-01-25,9941
99420,1992-05-02,9942
99430,1934-06-21,9943
99440,1905-08-20,9944
99450,1984-05-20,9945
99460,1960-07-03,9946
99470,1954-11-29,9947
99480,1986-05-12,9948
99490,1999-06-14,9949
99500,2004-05-19,9950
99510,2002-05-16,9951
99520,1994-12-27,9952
99530,1971-06-04,9953
99540,1965-07-05,9954
99550,1953-06-07,9955
99560,1986-03-13,9956
99570,1964-06-08,9957
99580,1911-05-08,9958
99590,1980-03-29,9959
99600,1906-06-23,9960
99610,1927-02-04,9961
99620,1983-12-19,9962
99630,1923-04-13,9963
99640,1940-01-06,9964
99650,1904-09-09,9965
99660,1927-02-20,9966
99670,1935-08-10,9967
99680,1908-01-26,9968
99690,2005-10-24,9969
99700,1948-12-04,9970
99710,1931-05-27,9971
99720,1960-02-14,9972
99730,1918-06-15,9973
99740,1960-06-20,9974
99750,1981-04-24,9975
99760,1906-01-19,9976
99770,1950-10-25,9977
99780,2013-09-07,9978
99790,2005-11-21,9979
99800,1915-05-23,9980
99810,1973-09-09,9981
99820,1947-11-15,9982
99830,1984-04-10,9983
99840,1961-10-29,9984
99850,1907-10-26,9985
99860,1929-10-06,9986
99870,1913-08-18,9987
99880,1910-06-19,9988
99890,1933-08-14,9989
99900,1994-06-30,9990
99910,1998-09-12,9991
99920,1937-02-25,9992
99930,2020-02-05,9993
99940,1911-08-31,9994
99950,1922-12-31,9995
99960,1968-01-27,9996
99970,2001-02-23,9997
99980,2007-09-15,9998
99990,1946-05-19,9999
100000,1940-03-31,10000
100010,1966-08-31,10001
100020,1974-12-11,10002
100030,2007-05-13,10003
100040,1914-07-06,10004
100050,1955-04-01,10005
100060,1913-11-10,10006
100070,1921-01-15,10007
100080,1970-09-17,10008
100090,1953-06-11,10009
100100,1915-05-16,10010
100110,1967-08-30,10011
100120,2016-09-14,10012
100130,1973-04-17,10013
100140,1993-12-08,10014
100150,1922-09-24,10015
100160,1929-12-17,10016
100170,1941-09-02,10017
100180,1964-02-14,10018
100190,2000-03-08,10019
100200,1931-07-26,10020
100210,1941-01-04,10021
100220,1997-10-09,10022
100230,1947-02-02,10023
100240,1957-08-17,10024
100250,1989-02-23,10025
100260,1968-10-14,10026
100270,1940-04-11,10027
100280,1998-05-10,10028
100290,1958-11-24,10029
100300,1975-05-15,10030
100310,2013-06-21,10031
100320,1919-04-23,10032
100330,1955-05-13,10033
100340,1983-08-08,10034
100350,1920-05-11,10035
100360,1976-02-13,10036
100370,1999-03-27,10037
100380,1961-11-27,10038
100390,2015-06-22,10039
100400,1937-11-05,10040
100410,1989-04-25,10041
100420,2010-09-23,10042
100430,1924-03-10,10043
100440,1915-10-28,10044
100450,2017-07-15,10045
100460,1992-04-14,10046
100470,2009-02-15,10047
100480,1989-10-27,10048
100490,1927-09-18,10049
100500,1980-07-25,10050
100510,1932-09-06,10051
100520,1906-04-10,10052
100530,1983-05-10,10053
100540,1926-09-13,10054
100550,1986-07-12,10055
100560,1976-02-09,10056
100570,1969-06-06,10057
100580,1972-09-12,10058
100590,2003-10-31,10059
100600,1941-10-01,10060
100610,1910-09-27,10061
100620,1927-06-04,10062
100630,1998-03-24,10063
100640,1984-06-07,10064
100650,1941-05-06,10065
100660,1937-02-20,10066
100670,1922-11-05,10067
100680,1980-03-21,10068
100690,1981-07-04,10069
100700,1985-01-15,10070
100710,1958-01-09,10071
100720,1938-12-27,10072
100730,1985-09-20,10073
100740,2017-07-12,10074
100750,2006-11-10,10075
100760,1934-12-13,10076
100770,1972-03-12,10077
100780,1967-04-08,10078
100790,2015-09-27,10079
100800,1987-07-11,10080
100810,1920-12-31,10081
100820,1909-08-16,10082
100830,1985-03-23,10083
100840,1925-03-03,10084
100850,1974-02-02,10085
100860,1943-11-02,10086
100870,1970-10-27,10087
100880,1954-10-22,10088
100890,1975-02-11,10089
100900,1928-08-21,10090
100910,1934-05-29,10091
100920,2017-03-23,10092
100930,1947-01-11,10093
100940,1963-06-30,10094
100950,1936-11-10,10095
100960,1972-11-28,10096
100970,1975-05-30,10097
100980,2017-07-15,10098
100990,1980-09-16,10099
101000,1939-04-06,10100
101010,1990-03-24,10101
101020,1972-05-14,10102
101030,1979-03-28,10103
101040,1942-07-03,10104
101050,1984-12-01,10105
101060,1941-08-16,10106
101070,1942-03-22,10107
101080,1913-06-21,10108
101090,1999-11-16,10109
101100,2015-05-03,10110
101110,1966-12-08,10111
101120,2004-01-01,10112
101130,1998-01-31,10113
101140,1997-04-04,10114
101150,1945-02-10,10115
101160,1922-07-11,10116
101170,1944-07-17,10117
101180,1946-04-21,10118
101190,1976-11-05,10119
101200,1947-10-18,10120
101210,1935-01-17,10121
101220,2020-02-28,10122
101230,1914-07-18,10123
101240,1949-04-30,10124
101250,1979-05-09,10125
101260,2011-04-14,10126
101270,1997-03-07,10127
101280,1930-07-29,10128
101290,1996-08-29,10129
101300,1947-12-21,10130
101310,1961-02-19,10131
101320,1910-12-16,10132
101330,1907-10-13,10133
101340,1942-11-09,10134
101350,1967-11-19,10135
101360,1951-12-17,10136
101370,1914-02-05,10137
101380,1913-10-03,10138
101390,1938-06-14,10139
101400,1953-05-02,10140
101410,1907-03-09,10141
101420,2013-04-01,10142
101430,1937-05-11,10143
101440,1998-09-22,10144
101450,1979-09-20,10145
101460,1977-03-27,10146
101470,1914-04-17,10147
101480,1991-02-28,10148
101490,1976-10-01,10149
101500,2018-10-08,10150
101510,1905-05-30,10151
101520,1977-10-22,10152
101530,1975-09-10,10153
101540,1981-01-08,10154
101550,1914-11-17,10155
101560,1982-07-12,10156
101570,1990-09-21,10157
101580,1967-11-08,10158
101590,1990-06-25,10159
101600,1977-06-11,10160
101610,1937-02-24,10161
101620,2003-03-31,10162
101630,1950-07-02,10163
101640,1923-08-13,10164
101650,1966-05-31,10165
101660,1942-06-25,10166
101670,1968-07-13,10167
101680,1951-06-14,10168
101690,1977-10-25,10169
101700,1933-08-18,10170
101710,2013-08-14,10171
101720,1917-05-12,10172
101730,1943-02-19,10173
101740,1981-12-05,10174
101750,1952-11-03,10175
101760,1906-12-27,10176
101770,1953-06-04,10177
101780,1982-06-02,10178
101790,1919-07-26,10179
101800,1969-11-02,10180
101810,2005-11-03,10181
101820,1917-10-27,10182
101830,1977-09-19,10183
101840,1964-12-06,10184
101850,2007-12-25,10185
101860,1921-08-29,10186
101870,1985-12-28,10187
101880,1970-11-01,10188
101890,1934-03-27,10189
101900,2008-03-21,10190
101910,1929-11-07,10191
101920,2019-06-03,10192
101930,1915-11-12,10193
101940,1988-06-16,10194
101950,1914-07-10,10195
101960,1908-04-05,10196
101970,1990-04-15,10197
101980,1968-08-26,10198
101990,1925-01-04,10199
102000,1975-07-09,10200
102010,1967-09-04,10201
102020,2015-09-09,10202
102030,1919-12-03,10203
102040,1940-07-05,10204
102050,1924-06-10,10205
102060,1952-05-18,10206
102070,2013-05-13,10207
102080,1991-05-15,10208
102090,1970-10-04,10209
102100,1942-01-16,10210
102110,1953-08-28,10211
102120,1961-02-14,10212
102130,1925-02-09,10213
102140,1991-12-03,10214
102150,1922-05-17,10215
102160,1978-03-24,10216
102170,1962-11-05,10217
102180,1985-03-12,10218
102190,1979-03-21,10219
102200,1910-12-13,10220
102210,2002-11-14,10221
102220,1990-11-19,10222
102230,1930-04-22,10223
102240,1963-04-23,10224
102250,1986-12-04,10225
102260,1939-03-12,10226
102270,1963-09-23,10227
102280,1935-07-18,10228
102290,1934-08-28,10229
102300,1960-01-28,10230
102310,1954-10-04,10231
102320,1957-02-24,10232
102330,1944-12-17,10233
102340,1991-08-17,10234
102350,1935-04-26,10235
102360,2004-11-28,10236
102370,1989-05-23,10237
102380,2002-04-17,10238
102390,1916-06-10,10239
102400,2012-04-19,10240
102410,1958-12-02,10241
102420,1928-01-21,10242
102430,1983-11-03,10243
102440,1994-03-22,10244
102450,1911-11-03,10245
102460,1906-03-09,10246
102470,1932-06-29,10247
102480,2010-04-14,10248
102490,1932-03-31,10249
102500,1946-01-03,10250
102510,1911-12-09,10251
102520,1941-08-08,10252
102530,1951-04-05,10253
102540,2002-12-29,10254
102550,1965-09-27,10255
102560,1931-01-07,10256
102570,1955-01-22,10257
102580,1998-03-03,10258
102590,1993-04-24,10259
102600,1933-04-23,10260
102610,1980-08-15,10261
102620,1960-08-01,10262
102630,1945-01-19,10263
102640,1985-05-21,10264
102650,2018-10-14,10265
102660,1995-10-31,10266
102670,1915-05-30,10267
102680,1996-07-04,10268
102690,1937-08-20,10269
102700,1920-07-17,10270
102710,2000-09-05,10271
102720,1973-06-19,10272
102730,2016-09-18,10273
102740,1951-04-13,10274
102750,2018-09-17,10275
102760,1960-05-03,10276
102770,1927-04-16,10277
102780,2002-04-06,10278
102790,1990-12-27,10279
102800,1939-01-16,10280
102810,1906-10-23,10281
102820,1964-11-09,10282
102830,1950-01-05,10283
102840,1905-04-05,10284
102850,1905-07-16,10285
102860,1969-07-19,10286
102870,1917-03-28,10287
102880,1998-03-23,10288
102890,1962-09-01,10289
102900,2014-06-25,10290
102910,1964-12-12,10291
102920,1916-02-06,10292
102930,1995-04-21,10293
102940,1925-07-20,10294
102950,1947-06-04,10295
102960,1988-05-09,10296
102970,1963-05-06,10297
102980,2019-01-20,10298
